97,69253108,FRÖSÖN/DUVHOLMEN,Outdoor furniture,88.0,No old price,True,https://www.ikea.com/sa/en/p/froesoen-duvholmen-back-cushion-outdoor-dark-grey-s69253108/,Yes,"        Back cushion, outdoor,          62x44 cm",Eva Lilja Löwenhielm/IKEA of Sweden,0.0,0.0,62.0
98,10385950,KOPPANG,Chests of drawers & drawer units,395.0,No old price,True,https://www.ikea.com/sa/en/p/koppang-chest-of-3-drawers-white-10385950/,No,"        Chest of 3 drawers,          90x83 cm",K Hagberg/M Hagberg,46.0,83.0,90.0
99,471222,VESKEN,Trolleys,39.0,No old price,False,https://www.ikea.com/sa/en/p/vesken-trolley-white-00471222/,Yes,"        Trolley,          54x18x71 cm",David Wahl,18.0,71.0,54.0
100,40309573,STUK,Bookcases & shelving units,35.0,No old price,True,https://www.ikea.com/sa/en/p/stuk-storage-case-white-grey-40309573/,No,"        Storage case,          55x51x18 cm",IKEA of Sweden,51.0,18.0,55.0
101,39216754,FRIHETEN,Sofas & armchairs,1846.0,"SR 1,995",True,https://www.ikea.com/sa/en/p/friheten-corner-sofa-bed-with-storage-skiftebo-dark-grey-s39216754/,Yes,        Corner sofa-bed with storage,IKEA of Sweden,151.0,66.0,0.0
102,10091453,TROFAST,Children's furniture,275.0,No old price,True,https://www.ikea.com/sa/en/p/trofast-frame-white-10091453/,No,"        Frame,          99x44x94 cm",Studio Copenhagen,44.0,94.0,99.0
103,29297294,MELLTORP / NILSOVE,Chairs,889.0,SR 915,True,https://www.ikea.com/sa/en/p/melltorp-nilsove-table-and-2-chairs-white-rattan-white-s29297294/,No,"        Table and 2 chairs,          75x75 cm",Lisa Norinder/A Fredriksson/J Hultqvist/W Chong,0.0,0.0,75.0
104,59161487,MELLTORP / JANINGE,Tables & desks,1099.0,No old price,True,https://www.ikea.com/sa/en/p/melltorp-janinge-table-and-4-chairs-white-white-s59161487/,No,"        Table and 4 chairs,          125 cm",Lisa Norinder/John/Jonas/Petrus/Paul/Caroline,0.0,72.0,75.0
105,19277036,MÖCKELBY / FANBYN,Tables & desks,4145.0,No old price,True,https://www.ikea.com/sa/en/p/moeckelby-fanbyn-table-and-6-chairs-oak-white-s19277036/,No,"        Table and 6 chairs,          235x100 cm",Marcus Arvonen,0.0,74.0,100.0
106,30381183,KNARREVIK,Tables & desks,39.0,No old price,True,https://www.ikea.com/sa/en/p/knarrevik-bedside-table-black-30381183/,No,"        Bedside table,          37x28 cm",IKEA of Sweden,28.0,45.0,37.0
107,59297141,JONAXEL,Chests of drawers & drawer units,135.0,SR 138,True,https://www.ikea.com/sa/en/p/jonaxel-frame-with-mesh-baskets-s59297141/,No,"        Frame with mesh baskets,          25x51x70 cm",IKEA of Sweden,51.0,70.0,25.0
108,10364523,KALLVIKEN,Bookcases & shelving units,170.0,No old price,True,https://www.ikea.com/sa/en/p/kallviken-door-dark-grey-concrete-effect-10364523/,No,"        Door,          60x64 cm",IKEA of Sweden,0.0,64.0,60.0
109,60431563,FRIHETEN,Sofas & armchairs,1845.0,No old price,True,https://www.ikea.com/sa/en/p/friheten-3-seat-sofa-bed-skiftebo-blue-60431563/,Yes,        3-seat sofa-bed,IKEA of Sweden,105.0,83.0,225.0
110,90217972,ADILS,Tables & desks,15.0,No old price,True,https://www.ikea.com/sa/en/p/adils-leg-white-90217972/,Yes,        Leg,902.179.72 Adjustable feet make the table stand steady also on uneven floors.Screws for fixing the legs to the table top are included.Suitable for table tops with a minimum thickness of 25 mm.,0.0,70.0,0.0
111,441758,KLEPPSTAD,Wardrobes,449.0,No old price,True,https://www.ikea.com/sa/en/p/kleppstad-wardrobe-with-3-doors-white-00441758/,No,"        Wardrobe with 3 doors,          117x176 cm",IKEA of Sweden,55.0,176.0,117.0
112,99291646,KOLBJÖRN,Bookcases & shelving units,450.0,No old price,True,https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-in-outdoor-s99291646/,No,"        Shelving unit in/outdoor,          80x35x162 cm",IKEA of Sweden,35.0,162.0,80.0
113,30428901,EKET,Cabinets & cupboards,45.0,No old price,True,https://www.ikea.com/sa/en/p/eket-glass-door-clear-glass-30428901/,No,"        Glass door,          32x32 cm",304.289.01 Transforms a single open cube in the EKET series into a display case.Protects the things you love and minimises the need to dust.Tempered glass is more impact resistant than ordinary glass and the surface is easy to clean.Handle with care! A damaged edge or scratched surface can cause the glass to suddenly crack or break. Avoid bumps from the side - this is where the glass is most vulnerable.,0.0,32.0,32.0
