,item_id,name,category,link,price
1170,90501309,FJÄLLBO,TV & media furniture,https://www.ikea.com/sa/en/p/fjaellbo-tv-bench-black-90501309/,SR579
1171,10507838,LÅNESPELARE,Gaming furniture,https://www.ikea.com/sa/en/p/lanespelare-mouse-bungee-black-10507838/,SR89
1172,50305739,KALLAX,Bookcases & shelving units,https://www.ikea.com/sa/en/p/kallax-shelving-unit-high-gloss-white-50305739/,SR299
1173,40489296,TONSTAD,Dining furniture,https://www.ikea.com/sa/en/p/tonstad-sideboard-brown-stained-oak-veneer-40489296/,"SR1,495"
1174,90446351,HAUGA,Beds,https://www.ikea.com/sa/en/p/hauga-upholstered-bed-frame-vissle-grey-90446351/,"SR1,095"
1175,90569238,ÄLEBY,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/aeleby-swivel-armchair-gunnared-medium-grey-dark-grey-90569238/,"SR1,599"
1176,10490456,GLADSTAD,Beds,https://www.ikea.com/sa/en/p/gladstad-upholstered-bed-frame-kabusa-light-grey-10490456/,"SR1,595"
1177,90516061,TROFAST,Nursery furniture,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-90516061/,SR225
1178,60463304,LÄCKÖ,Outdoor furniture,https://www.ikea.com/sa/en/p/laeckoe-chair-with-armrests-outdoor-dark-grey-60463304/,SR255
1179,40452603,PLATSA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/platsa-open-clothes-hanging-unit-white-40452603/,SR325
1180,547057,MÅNHULT,Dining furniture,https://www.ikea.com/sa/en/p/manhult-chair-black-hakebo-grey-green-00547057/,SR229
1181,10330811,LANGUR,Nursery furniture,https://www.ikea.com/sa/en/p/langur-seat-shell-for-highchair-white-10330811/,SR140
1182,30506753,RANNÄS,TV & media furniture,https://www.ikea.com/sa/en/p/rannaes-tv-bench-with-doors-black-black-glass-30506753/,"SR1,595"
1183,20493968,PÄRUP,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/paerup-cover-for-3-seat-sofa-with-chaise-longue-vissle-grey-20493968/,SR895
1184,40497239,BACKSÄLEN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/backsaelen-cover-for-3-seat-sofa-katorp-natural-40497239/,SR945
1185,70228325,RESÖ,Outdoor furniture,https://www.ikea.com/sa/en/p/resoe-childrens-picnic-table-light-brown-stained-70228325/,SR265
1186,30472625,VRETSTORP,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/vretstorp-cover-for-3-seat-sofa-bed-totebo-light-beige-30472625/,SR695
1187,80411272,VITVAL,Beds,https://www.ikea.com/sa/en/p/vitval-bunk-bed-frame-white-light-grey-80411272/,"SR2,195"
1188,10459620,IDANÄS,Beds,https://www.ikea.com/sa/en/p/idanaes-upholstered-storage-bed-gunnared-dark-grey-10459620/,"SR2,295"
1189,80428852,EKET,Bookcases & shelving units,https://www.ikea.com/sa/en/p/eket-cabinet-white-stained-oak-effect-80428852/,SR139
1190,70493447,VISTHUS,Wardrobes,https://www.ikea.com/sa/en/p/visthus-wardrobe-grey-white-70493447/,SR995
1191,50501071,GREÅKER,Cabinets & cupboards,https://www.ikea.com/sa/en/p/greaker-cabinet-with-drawers-white-50501071/,SR875
1192,40504193,GÖRSNYGG,Beds,https://www.ikea.com/sa/en/p/goersnygg-storage-case-white-transparent-40504193/,SR15
1193,50511843,STRANDMON,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/strandmon-slipcover-for-wing-chair-risane-natural-50511843/,SR250
1194,10407136,IKEA PS LÖMSK,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/ikea-ps-loemsk-swivel-armchair-white-red-10407136/,SR449
1195,10424353,VIMUND,Chairs,https://www.ikea.com/sa/en/p/vimund-childrens-desk-chair-light-pink-10424353/,SR395
1196,90456967,STRANDMON,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/strandmon-footstool-vibberbo-black-beige-90456967/,SR545
1197,559724,PLATSA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/platsa-open-shelving-unit-blue-00559724/,SR275
1198,20546622,NYHAMN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/nyhamn-cover-for-3-seat-sofa-bed-skartofta-black-light-grey-20546622/,SR345
1199,488901,IVAR,Cabinets & cupboards,https://www.ikea.com/sa/en/p/ivar-underframe-pine-00488901/,SR175
1200,70419971,JONAXEL,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/jonaxel-shelving-unit-white-70419971/,SR130
1201,90529006,JÄTTEBO,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/jaettebo-cover-1-5-seat-module-with-storage-samsala-grey-beige-90529006/,SR295
1202,20483295,VIHALS,Chairs,https://www.ikea.com/sa/en/p/vihals-tv-bench-white-20483295/,SR499
1203,10519073,SÖDERHAMN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/soederhamn-cover-for-3-seat-section-gransel-natural-10519073/,SR840
1204,80490453,GLADSTAD,Beds,https://www.ikea.com/sa/en/p/gladstad-upholstered-bed-frame-kabusa-light-grey-80490453/,"SR1,345"
1205,80430534,GRANHULT,Bookcases & shelving units,https://www.ikea.com/sa/en/p/granhult-jointing-bracket-nickel-plated-80430534/,SR60
1206,50496022,IDANÄS,Dining furniture,https://www.ikea.com/sa/en/p/idanaes-sideboard-dark-brown-stained-50496022/,"SR1,995"
1207,80512657,TOLKNING,Chairs,https://www.ikea.com/sa/en/p/tolkning-bench-with-storage-handmade-rattan-80512657/,SR645
1208,246078,JANINGE,Dining furniture,https://www.ikea.com/sa/en/p/janinge-chair-white-00246078/,SR299
1209,10452548,PLATSA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/platsa-open-shelving-unit-white-10452548/,SR225
1210,60457746,KLUBBFORS,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/klubbfors-armchair-gunnared-beige-60457746/,"SR1,695"
1211,60441779,ÖRFJÄLL,Children's furniture,https://www.ikea.com/sa/en/p/oerfjaell-childrens-desk-chair-white-vissle-blue-green-60441779/,SR259
1212,40521687,OSKARSHAMN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/oskarshamn-footstool-with-storage-tonerud-red-40521687/,SR695
1213,20458936,IDANÄS,Beds,https://www.ikea.com/sa/en/p/idanaes-upholstered-bed-frame-gunnared-pale-pink-20458936/,"SR1,395"
1214,514896,HAVBERG,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/havberg-footstool-lejde-grey-black-00514896/,SR695
1215,20411425,STACKHOLMEN,Dining furniture,https://www.ikea.com/sa/en/p/stackholmen-stool-outdoor-light-brown-stained-20411425/,SR155
1216,10496180,VIMLE,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/vimle-cover-for-2-seat-sofa-bed-section-hallarp-beige-10496180/,SR645
1217,10323349,BILLY,Bookcases & shelving units,https://www.ikea.com/sa/en/p/billy-bookcase-brown-ash-veneer-10323349/,SR389
1218,80503549,SKRUVBY,TV & media furniture,https://www.ikea.com/sa/en/p/skruvby-tv-bench-white-80503549/,SR525
1219,80502998,BAGGEBO,Cabinets & cupboards,https://www.ikea.com/sa/en/p/baggebo-cabinet-with-glass-doors-metal-white-80502998/,SR245
1220,90263836,BILLY,Bookcases & shelving units,https://www.ikea.com/sa/en/p/billy-bookcase-black-brown-90263836/,SR389
1221,30240348,BEKVÄM,Trolleys,https://www.ikea.com/sa/en/p/bekvaem-kitchen-trolley-birch-30240348/,SR445
1222,50299502,TUNSTA,Tables & desks,https://www.ikea.com/sa/en/p/tunsta-side-table-anthracite-50299502/,SR349
1223,50391044,HAVSTA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/havsta-glass-door-cabinet-dark-brown-50391044/,"SR1,695"
1224,20501181,GRÖNLID,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/groenlid-cover-for-2-seat-sofa-bed-section-ljungen-light-red-20501181/,SR550
1225,90548284,HYLTARP,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/hyltarp-cover-f-3-seat-sofa-w-chs-lng-left-gransel-grey-brown-90548284/,SR995
1226,50209865,HÖGSTEN,Outdoor furniture,https://www.ikea.com/sa/en/p/hoegsten-armchair-outdoor-white-50209865/,SR555
1227,40452575,PLATSA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/platsa-open-shelving-unit-white-40452575/,SR225
1228,514033,KUGGIS,Cabinets & cupboards,https://www.ikea.com/sa/en/p/kuggis-box-with-lid-transparent-black-00514033/,SR32
1229,29478082,PAX / FORSAND,Wardrobes,https://www.ikea.com/sa/en/p/pax-forsand-wardrobe-white-white-s29478082/,"SR2,985"
1230,70418170,PRÄSTHOLM,Outdoor furniture,https://www.ikea.com/sa/en/p/praestholm-bench-with-backrest-outdoor-grey-70418170/,SR835
1231,80299874,BESTÅ,TV & media furniture,https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-80299874/,SR845
1232,20399777,NISSAFORS,Trolleys,https://www.ikea.com/sa/en/p/nissafors-trolley-black-20399777/,SR105
1233,90219829,BEKVÄM,Chairs,https://www.ikea.com/sa/en/p/bekvaem-stepladder-3-steps-black-90219829/,SR275
1234,40481120,KOPPANG,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/koppang-chest-of-5-drawers-black-brown-40481120/,SR875
1235,40520008,TROFAST,Nursery furniture,https://www.ikea.com/sa/en/p/trofast-storage-tray-with-compartments-turquoise-40520008/,SR20
1236,10496137,VIMLE,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/vimle-cover-for-1-seat-section-hallarp-beige-10496137/,SR395
1237,30115066,NISSE,Dining furniture,https://www.ikea.com/sa/en/p/nisse-folding-chair-black-30115066/,SR79
1238,40333969,EKET,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/eket-cabinet-with-3-drawers-white-40333969/,SR779
1239,30459997,MITTBACK,Tables & desks,https://www.ikea.com/sa/en/p/mittback-trestle-birch-30459997/,SR185
1240,80486205,BERGMUND,Dining furniture,https://www.ikea.com/sa/en/p/bergmund-chair-cover-hallarp-beige-80486205/,SR90
1241,70280686,SVALSTA,Tables & desks,https://www.ikea.com/sa/en/p/svalsta-nest-of-tables-set-of-2-white-stain-70280686/,SR579
1242,60365346,MAMMUT,Outdoor furniture,https://www.ikea.com/sa/en/p/mammut-childrens-chair-in-outdoor-blue-60365346/,SR79
1243,60483255,VIHALS,Wardrobes,https://www.ikea.com/sa/en/p/vihals-wardrobe-with-2-doors-white-60483255/,"SR1,495"
1244,10520873,SPIKSMED,Cabinets & cupboards,https://www.ikea.com/sa/en/p/spiksmed-cabinet-light-grey-10520873/,SR329
1245,80285155,LAPPLAND,TV & media furniture,https://www.ikea.com/sa/en/p/lappland-tv-storage-unit-white-80285155/,SR999
1246,496350,BAGGEBO,TV & media furniture,https://www.ikea.com/sa/en/p/baggebo-tv-bench-white-00496350/,SR159
1247,262879,EKERÖ,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/ekeroe-armchair-skiftebo-yellow-00262879/,SR995
1248,30483799,ALEX,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/alex-drawer-unit-grey-turquoise-30483799/,SR645
1249,30503354,NÄMMARÖ,Outdoor furniture,https://www.ikea.com/sa/en/p/naemmaroe-sun-lounger-outdoor-light-brown-stained-30503354/,SR595
1250,70479168,SKYDRAG,Wardrobes,https://www.ikea.com/sa/en/p/skydrag-led-wrktp-ward-lghtng-strp-w-sensor-dimmable-anthracite-70479168/,SR89
1251,90496384,IDÅSEN,Dining furniture,https://www.ikea.com/sa/en/p/idasen-cabinet-with-sliding-glass-doors-dark-grey-90496384/,"SR1,845"
1252,30091452,TROFAST,Nursery furniture,https://www.ikea.com/sa/en/p/trofast-frame-white-30091452/,0
1253,568728,DANDERYD,Dining furniture,https://www.ikea.com/sa/en/p/danderyd-dining-table-white-00568728/,SR799
1254,407274,HAUGA,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/hauga-chest-of-3-drawers-white-00407274/,SR595
1255,70103250,INGOLF,Dining furniture,https://www.ikea.com/sa/en/p/ingolf-chair-white-70103250/,SR299
1256,90531957,NISSAFORS,Trolleys,https://www.ikea.com/sa/en/p/nissafors-trolley-pale-green-90531957/,SR105
1257,40233535,NOLMYRA,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/nolmyra-easy-chair-black-black-40233535/,SR249
1258,20523611,OSKARSHAMN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/oskarshamn-wing-chair-tibbleby-beige-grey-20523611/,"SR1,695"
1259,60458835,IDANÄS,Wardrobes,https://www.ikea.com/sa/en/p/idanaes-wardrobe-white-60458835/,"SR1,995"
1260,80521242,BALTSAR,Dining furniture,https://www.ikea.com/sa/en/p/baltsar-swivel-chair-black-80521242/,SR699
1261,30489230,TONSTAD,Dining furniture,https://www.ikea.com/sa/en/p/tonstad-cabinet-with-sliding-doors-brown-stained-oak-veneer-30489230/,SR995
1262,30446354,HAUGA,Beds,https://www.ikea.com/sa/en/p/hauga-upholstered-bed-frame-vissle-grey-30446354/,"SR1,195"
1263,80153800,TROFAST,Nursery furniture,https://www.ikea.com/sa/en/p/trofast-frame-white-80153800/,0
1264,40419982,ALEFJÄLL,Chairs,https://www.ikea.com/sa/en/p/alefjaell-office-chair-grann-golden-brown-40419982/,"SR1,545"
1265,80507632,UPPSPEL,Gaming furniture,https://www.ikea.com/sa/en/p/uppspel-drawer-unit-on-castors-black-80507632/,SR545
1266,20522032,STYRSPEL,Gaming furniture,https://www.ikea.com/sa/en/p/styrspel-gaming-chair-dark-grey-grey-20522032/,"SR1,395"
1267,30330947,PLATSA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/platsa-frame-white-30330947/,SR300
1268,60239715,STOCKHOLM,TV & media furniture,https://www.ikea.com/sa/en/p/stockholm-tv-bench-walnut-veneer-60239715/,"SR2,295"
1269,70503738,VINGSÖN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/vingsoen-wing-chair-in-outdoor-grey-70503738/,"SR1,295"
1270,50544787,VRETSTORP,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/vretstorp-cover-for-3-seat-sofa-bed-hakebo-dark-grey-50544787/,SR495
1271,10504806,GAMMALBYN,Sofas,https://www.ikea.com/sa/en/p/gammalbyn-2-seat-sofa-beige-10504806/,"SR1,995"
1272,40477948,REMSTA,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/remsta-armchair-hakebo-beige-40477948/,SR895
1273,90348063,SMARRA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/smarra-box-with-lid-natural-90348063/,SR89
1274,10360134,KALLAX,"Sideboards, buffets & console tables",https://www.ikea.com/sa/en/p/kallax-shelving-unit-walnut-effect-light-grey-10360134/,SR549
1275,90499066,ANGERSBY,Sofas,https://www.ikea.com/sa/en/p/angersby-3-seat-sofa-knisa-light-grey-90499066/,"SR1,799"
1276,50180027,MICKE,Tables & desks,https://www.ikea.com/sa/en/p/micke-add-on-unit-high-black-brown-50180027/,SR250
1277,20458823,IDANÄS,Dining furniture,https://www.ikea.com/sa/en/p/idanaes-cabinet-with-bi-folding-doors-white-20458823/,"SR1,595"
1278,10496095,VIMLE,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/vimle-cover-for-3-seat-section-saxemara-black-blue-10496095/,SR545
1279,492795,LÄRANDE,Tables & desks,https://www.ikea.com/sa/en/p/laerande-desk-with-pull-out-storage-unit-white-00492795/,SR795
1280,80472492,MULLFJÄLLET,Chairs,https://www.ikea.com/sa/en/p/mullfjaellet-conference-chair-with-castors-naggen-dark-grey-80472492/,SR845
1281,495812,VIMLE,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/vimle-cover-for-chaise-longue-section-gunnared-beige-00495812/,SR545
1282,537850,TORPARÖ,Dining furniture,https://www.ikea.com/sa/en/p/torparoe-chair-in-outdoor-foldable-white-grey-00537850/,SR95
1283,70529465,PINNTORP,Dining furniture,https://www.ikea.com/sa/en/p/pinntorp-gateleg-table-light-brown-stained-white-stained-70529465/,SR849
1284,80396813,GRÖNLID,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/groenlid-cover-for-corner-section-ljungen-medium-grey-80396813/,SR400
1285,20391658,TORNVIKEN,Trolleys,https://www.ikea.com/sa/en/p/tornviken-kitchen-island-grey-oak-20391658/,"SR1,495"
1286,50454507,RÅVAROR,Bookcases & shelving units,https://www.ikea.com/sa/en/p/ravaror-shelving-unit-on-castors-oak-veneer-50454507/,SR545
1287,20503547,SKRUVBY,Cabinets & cupboards,https://www.ikea.com/sa/en/p/skruvby-cabinet-with-doors-white-20503547/,SR525
1288,30498890,LACK,TV & media furniture,https://www.ikea.com/sa/en/p/lack-tv-bench-white-30498890/,SR279
1289,10269696,SUNDVIK,Nursery furniture,https://www.ikea.com/sa/en/p/sundvik-wardrobe-white-10269696/,"SR1,425"
1290,20463056,RÅSHULT,Trolleys,https://www.ikea.com/sa/en/p/rashult-trolley-white-20463056/,SR149
1291,70526532,ÖSTANÖ,Dining furniture,https://www.ikea.com/sa/en/p/oestanoe-chair-red-brown-remmarn-red-brown-70526532/,SR79
1292,90299449,TUFFING,Beds,https://www.ikea.com/sa/en/p/tuffing-loft-bed-frame-dark-grey-90299449/,SR745
1293,50489012,GLOSTAD,Sofas,https://www.ikea.com/sa/en/p/glostad-2-seat-sofa-knisa-dark-grey-50489012/,SR699
1294,501158,GRÖNLID,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/groenlid-cover-for-footstool-with-storage-ljungen-light-green-00501158/,SR250
1295,30333286,BROR,Bookcases & shelving units,https://www.ikea.com/sa/en/p/bror-work-bench-black-pine-plywood-30333286/,SR845
1296,70515468,GRÅSALA,Dining furniture,https://www.ikea.com/sa/en/p/grasala-chair-grey-70515468/,SR125
1297,40299687,BURFJORD,Beds,https://www.ikea.com/sa/en/p/burfjord-leg-oak-40299687/,SR100
1298,90477677,HAUGA,Tables & desks,https://www.ikea.com/sa/en/p/hauga-desk-white-90477677/,SR599
1299,60494584,EKERÖ,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/ekeroe-armchair-skiftebo-dark-grey-60494584/,SR995
1300,60533533,EKENÄSET,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/ekenaeset-bench-kilanda-light-beige-60533533/,SR895
1301,70569079,MALM,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/malm-chest-of-3-drawers-grey-green-70569079/,SR499
1302,20045205,SNIGLAR,Nursery furniture,https://www.ikea.com/sa/en/p/sniglar-changing-table-beech-white-20045205/,SR195
1303,60217799,GUNDE,Dining furniture,https://www.ikea.com/sa/en/p/gunde-folding-chair-white-60217799/,SR49
1304,70525919,PERSBOL,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/persbol-armchair-brown-red-tibbleby-beige-grey-70525919/,SR995
1305,80452583,PLATSA,Bookcases & shelving units,https://www.ikea.com/sa/en/p/platsa-open-shelving-unit-white-80452583/,SR175
1306,10422504,RÖNNINGE,Dining furniture,https://www.ikea.com/sa/en/p/roenninge-chair-birch-10422504/,SR479
1307,40511056,NACKANÄS,Dining furniture,https://www.ikea.com/sa/en/p/nackanaes-table-acacia-40511056/,SR899
1308,469115,JUTHOLMEN,Outdoor furniture,https://www.ikea.com/sa/en/p/jutholmen-stool-outdoor-dark-grey-brown-00469115/,SR229
1309,90511233,RÖNNINGE,Bar furniture,https://www.ikea.com/sa/en/p/roenninge-bar-stool-birch-90511233/,SR399
1310,20275814,KALLAX,Bookcases & shelving units,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-20275814/,SR199
1311,80359844,STRANDMON,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/strandmon-wing-chair-djuparp-dark-green-80359844/,"SR1,195"
1312,472617,VRETSTORP,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/vretstorp-cover-for-3-seat-sofa-bed-hallarp-grey-00472617/,"SR1,195"
1313,60155602,DALFRED,Dining furniture,https://www.ikea.com/sa/en/p/dalfred-bar-stool-black-60155602/,SR279
1314,10423589,VEDBO,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/vedbo-high-back-armchair-gunnared-light-brown-pink-10423589/,"SR1,695"
1315,10472645,EKTORP,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/ektorp-cover-for-3-seat-sofa-with-chaise-longue-remmarn-light-grey-10472645/,SR600
1316,378667,FANBYN,Dining furniture,https://www.ikea.com/sa/en/p/fanbyn-seat-shell-with-armrests-white-00378667/,SR195
1317,50403589,MALM,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/malm-chest-of-6-drawers-black-brown-mirror-glass-50403589/,SR779
1318,20436713,BAGGEBO,Bookcases & shelving units,https://www.ikea.com/sa/en/p/baggebo-bookcase-white-20436713/,SR159
1319,90520746,KOLBJÖRN,Bookcases & shelving units,https://www.ikea.com/sa/en/p/kolbjoern-cabinet-in-outdoor-brown-red-90520746/,SR400
1320,80433486,GODISHUS,Nursery furniture,https://www.ikea.com/sa/en/p/godishus-chest-of-3-drawers-white-80433486/,SR395
1321,60196358,SUNDVIK,Chairs,https://www.ikea.com/sa/en/p/sundvik-childrens-chair-white-60196358/,SR145
1322,90449905,LACK,Tables & desks,https://www.ikea.com/sa/en/p/lack-coffee-table-white-90449905/,SR109
1323,60366789,SONGESAND,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/songesand-chest-of-4-drawers-brown-60366789/,SR795
1324,20518997,SÖDERHAMN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/soederhamn-footstool-cover-fridtuna-dark-grey-20518997/,SR295
1325,30463305,VIHOLMEN,Outdoor furniture,https://www.ikea.com/sa/en/p/viholmen-table-outdoor-dark-grey-30463305/,SR565
1326,50488734,VIHALS,Tables & desks,https://www.ikea.com/sa/en/p/vihals-coffee-table-white-50488734/,SR325
1327,10351441,LUNNARP,Tables & desks,https://www.ikea.com/sa/en/p/lunnarp-coffee-table-white-10351441/,SR349
1328,20549418,RÅGRUND,Trolleys,https://www.ikea.com/sa/en/p/ragrund-trolley-bamboo-20549418/,SR249
1329,10510812,SEGERÖN,Outdoor furniture,https://www.ikea.com/sa/en/p/segeroen-table-outdoor-dark-green-light-grey-10510812/,SR895
1330,130129,SAMLA,Beds,https://www.ikea.com/sa/en/p/samla-box-transparent-00130129/,SR50
1331,513547,KLAGSHAMN,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/klagshamn-cover-for-back-cushion-skiftebo-dark-grey-00513547/,SR130
1332,20527505,KIVIK,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/kivik-cover-for-corner-section-tresund-anthracite-20527505/,SR995
1333,40273593,FLISAT,Chairs,https://www.ikea.com/sa/en/p/flisat-childrens-stool-40273593/,SR115
1334,90366764,SONGESAND,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/songesand-chest-of-3-drawers-brown-90366764/,SR645
1335,80493791,PÄRUP,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/paerup-cover-for-2-seat-sofa-vissle-grey-80493791/,SR395
1336,60151840,LÄCKÖ,Outdoor furniture,https://www.ikea.com/sa/en/p/laeckoe-chair-outdoor-grey-60151840/,SR195
1337,70434311,BUSKBO,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/buskbo-armchair-rattan-70434311/,SR845
1338,80516071,TROFAST,Nursery furniture,https://www.ikea.com/sa/en/p/trofast-wall-storage-light-white-stained-pine-80516071/,SR100
1339,50409874,BRIMNES,TV & media furniture,https://www.ikea.com/sa/en/p/brimnes-tv-bench-white-50409874/,SR845
1340,90515684,VÄRMANSÖ,Outdoor furniture,https://www.ikea.com/sa/en/p/vaermansoe-table-outdoor-dark-grey-90515684/,"SR1,115"
1341,20493807,PÄRUP,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/paerup-cover-for-3-seat-sofa-vissle-grey-20493807/,SR495
1342,40466389,GISTAD,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/gistad-recliner-idekulla-dark-red-40466389/,"SR1,245"
1343,20424593,SOLLERÖN,Outdoor furniture,https://www.ikea.com/sa/en/p/solleroen-corner-section-outdoor-dark-grey-20424593/,SR895
1344,60330979,HJÄLPA,Cabinets & cupboards,https://www.ikea.com/sa/en/p/hjaelpa-drawer-without-front-white-60330979/,SR80
1345,30534954,HEMNES,Tables & desks,https://www.ikea.com/sa/en/p/hemnes-desk-with-2-drawers-white-stain-light-brown-30534954/,SR995
1346,30506239,ÄPPLARYD,Sofas,https://www.ikea.com/sa/en/p/aepplaryd-3-seat-sofa-lejde-light-grey-30506239/,"SR3,995"
1347,40400478,BRIMNES,Wardrobes,https://www.ikea.com/sa/en/p/brimnes-wardrobe-with-2-doors-white-40400478/,SR725
1348,90297657,LISABO,Tables & desks,https://www.ikea.com/sa/en/p/lisabo-coffee-table-ash-veneer-90297657/,SR699
1349,90423887,NORDEN,Dining furniture,https://www.ikea.com/sa/en/p/norden-gateleg-table-birch-90423887/,"SR1,099"
1350,80263832,BILLY,Bookcases & shelving units,https://www.ikea.com/sa/en/p/billy-bookcase-white-80263832/,SR189
1351,40465441,LINNEBÄCK,Armchairs & chaise longues,https://www.ikea.com/sa/en/p/linnebaeck-easy-chair-vissle-dark-grey-40465441/,SR295
1352,90511105,NÄMMARÖ,Outdoor furniture,https://www.ikea.com/sa/en/p/naemmaroe-chair-with-armrests-outdoor-light-brown-stained-90511105/,SR255
1353,80515873,TROFAST,Nursery furniture,https://www.ikea.com/sa/en/p/trofast-storage-tray-with-compartments-grey-80515873/,SR20
1354,80430591,LACK,Bookcases & shelving units,https://www.ikea.com/sa/en/p/lack-wall-shelf-unit-black-brown-80430591/,SR379
1355,50487857,IDANÄS,TV & media furniture,https://www.ikea.com/sa/en/p/idanaes-tv-bench-dark-brown-stained-50487857/,"SR1,595"
1356,90471581,KORNSJÖ,Chairs,https://www.ikea.com/sa/en/p/kornsjoe-storage-bench-black-90471581/,SR475
1357,40488961,HAUGA,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/hauga-bedside-table-grey-40488961/,SR295
1358,392461,HEMNES,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/hemnes-chest-of-2-drawers-grey-stained-00392461/,SR495
1359,50456403,SANDSHULT,Bookcases & shelving units,https://www.ikea.com/sa/en/p/sandshult-bracket-white-stained-aspen-50456403/,SR30
1360,60406785,FRANKLIN,Bar furniture,https://www.ikea.com/sa/en/p/franklin-bar-stool-with-backrest-foldable-black-black-60406785/,SR199
1361,70261150,MARKUS,Chairs,https://www.ikea.com/sa/en/p/markus-office-chair-vissle-dark-grey-70261150/,SR995
1362,50481172,BAGGEBO,Bookcases & shelving units,https://www.ikea.com/sa/en/p/baggebo-shelving-unit-metal-white-50481172/,SR149
1363,503435,SMÄLLEN,Chairs,https://www.ikea.com/sa/en/p/smaellen-swivel-chair-black-00503435/,SR129
1364,50466553,LANESUND,TV & media furniture,https://www.ikea.com/sa/en/p/lanesund-tv-bench-grey-brown-50466553/,"SR1,995"
1365,10400540,EKEDALEN,Dining furniture,https://www.ikea.com/sa/en/p/ekedalen-bar-stool-with-backrest-dark-brown-orrsta-light-grey-10400540/,SR445
1366,10505716,BLÅKULLEN,Beds,https://www.ikea.com/sa/en/p/blakullen-uph-bed-frame-with-corner-headboard-knisa-medium-blue-10505716/,SR875
1367,90571528,MATCHSPEL,Gaming furniture,https://www.ikea.com/sa/en/p/matchspel-gaming-chair-bomstad-light-grey-90571528/,SR995
1368,70403606,MALM,Chests of drawers & drawer units,https://www.ikea.com/sa/en/p/malm-chest-of-6-drawers-black-brown-70403606/,SR829
1369,20312492,OBSERVATÖR,Bookcases & shelving units,https://www.ikea.com/sa/en/p/observatoer-clip-on-basket-grey-brown-20312492/,SR15
